image_path,person_name,file_name,class_label,binary_label
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0267.jpg,George_W_Bush,George_W_Bush_0267.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/David_Hyde_Pierce/David_Hyde_Pierce_0003.jpg,David_Hyde_Pierce,David_Hyde_Pierce_0003.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0527.jpg,George_W_Bush,George_W_Bush_0527.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Lleyton_Hewitt/Lleyton_Hewitt_0031.jpg,Lleyton_Hewitt,Lleyton_Hewitt_0031.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0049.jpg,George_W_Bush,George_W_Bush_0049.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Katie_Harman/Katie_Harman_0001.jpg,Katie_Harman,Katie_Harman_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Marilyn_Monroe/Marilyn_Monroe_0001.jpg,Marilyn_Monroe,Marilyn_Monroe_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0111.jpg,Donald_Rumsfeld,Donald_Rumsfeld_0111.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0052.jpg,Donald_Rumsfeld,Donald_Rumsfeld_0052.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0165.jpg,Colin_Powell,Colin_Powell_0165.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0205.jpg,Colin_Powell,Colin_Powell_0205.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0037.jpg,Tony_Blair,Tony_Blair_0037.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Alvaro_Uribe/Alvaro_Uribe_0012.jpg,Alvaro_Uribe,Alvaro_Uribe_0012.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0150.jpg,George_W_Bush,George_W_Bush_0150.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0072.jpg,George_W_Bush,George_W_Bush_0072.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Venus_Williams/Venus_Williams_0008.jpg,Venus_Williams,Venus_Williams_0008.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0052.jpg,Gerhard_Schroeder,Gerhard_Schroeder_0052.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0051.jpg,Colin_Powell,Colin_Powell_0051.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Jo_Dee_Messina/Jo_Dee_Messina_0002.jpg,Jo_Dee_Messina,Jo_Dee_Messina_0002.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Geno_Auriemma/Geno_Auriemma_0002.jpg,Geno_Auriemma,Geno_Auriemma_0002.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0148.jpg,Colin_Powell,Colin_Powell_0148.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0010.jpg,George_W_Bush,George_W_Bush_0010.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Lance_Armstrong/Lance_Armstrong_0016.jpg,Lance_Armstrong,Lance_Armstrong_0016.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0259.jpg,George_W_Bush,George_W_Bush_0259.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0022.jpg,Tony_Blair,Tony_Blair_0022.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0426.jpg,George_W_Bush,George_W_Bush_0426.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0084.jpg,Gerhard_Schroeder,Gerhard_Schroeder_0084.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Mikhail_Shvydkoi/Mikhail_Shvydkoi_0001.jpg,Mikhail_Shvydkoi,Mikhail_Shvydkoi_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Edwina_Currie/Edwina_Currie_0001.jpg,Edwina_Currie,Edwina_Currie_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Ronde_Barber/Ronde_Barber_0001.jpg,Ronde_Barber,Ronde_Barber_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0468.jpg,George_W_Bush,George_W_Bush_0468.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Vinnie_Jones/Vinnie_Jones_0001.jpg,Vinnie_Jones,Vinnie_Jones_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0139.jpg,Colin_Powell,Colin_Powell_0139.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0109.jpg,Tony_Blair,Tony_Blair_0109.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/James_Traficant/James_Traficant_0003.jpg,James_Traficant,James_Traficant_0003.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0085.jpg,Tony_Blair,Tony_Blair_0085.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Gabriel_Batistuta/Gabriel_Batistuta_0002.jpg,Gabriel_Batistuta,Gabriel_Batistuta_0002.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0111.jpg,Colin_Powell,Colin_Powell_0111.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Joschka_Fischer/Joschka_Fischer_0009.jpg,Joschka_Fischer,Joschka_Fischer_0009.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Kofi_Annan/Kofi_Annan_0027.jpg,Kofi_Annan,Kofi_Annan_0027.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/James_Gibson/James_Gibson_0001.jpg,James_Gibson,James_Gibson_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Trent_Lott/Trent_Lott_0007.jpg,Trent_Lott,Trent_Lott_0007.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Billy_Sollie/Billy_Sollie_0002.jpg,Billy_Sollie,Billy_Sollie_0002.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_Robertson/George_Robertson_0021.jpg,George_Robertson,George_Robertson_0021.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Alejandro_Toledo/Alejandro_Toledo_0013.jpg,Alejandro_Toledo,Alejandro_Toledo_0013.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0324.jpg,George_W_Bush,George_W_Bush_0324.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Lawrence_Vito/Lawrence_Vito_0001.jpg,Lawrence_Vito,Lawrence_Vito_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0521.jpg,George_W_Bush,George_W_Bush_0521.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0053.jpg,Gerhard_Schroeder,Gerhard_Schroeder_0053.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0202.jpg,Colin_Powell,Colin_Powell_0202.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0133.jpg,Colin_Powell,Colin_Powell_0133.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Adrian_McPherson/Adrian_McPherson_0001.jpg,Adrian_McPherson,Adrian_McPherson_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Rich_Gannon/Rich_Gannon_0002.jpg,Rich_Gannon,Rich_Gannon_0002.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Jose_Lina/Jose_Lina_0001.jpg,Jose_Lina,Jose_Lina_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0097.jpg,Tony_Blair,Tony_Blair_0097.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0387.jpg,George_W_Bush,George_W_Bush_0387.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Carlos_Menem/Carlos_Menem_0016.jpg,Carlos_Menem,Carlos_Menem_0016.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Jose_Woldenberg/Jose_Woldenberg_0001.jpg,Jose_Woldenberg,Jose_Woldenberg_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Juan_Ignacio_Chela/Juan_Ignacio_Chela_0001.jpg,Juan_Ignacio_Chela,Juan_Ignacio_Chela_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Oxana_Fedorova/Oxana_Fedorova_0004.jpg,Oxana_Fedorova,Oxana_Fedorova_0004.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0419.jpg,George_W_Bush,George_W_Bush_0419.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0004.jpg,Donald_Rumsfeld,Donald_Rumsfeld_0004.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0241.jpg,George_W_Bush,George_W_Bush_0241.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0213.jpg,Colin_Powell,Colin_Powell_0213.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Steve_Ballmer/Steve_Ballmer_0003.jpg,Steve_Ballmer,Steve_Ballmer_0003.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0103.jpg,Colin_Powell,Colin_Powell_0103.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Abdul_Majeed_Shobokshi/Abdul_Majeed_Shobokshi_0001.jpg,Abdul_Majeed_Shobokshi,Abdul_Majeed_Shobokshi_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Joe_Friedberg/Joe_Friedberg_0001.jpg,Joe_Friedberg,Joe_Friedberg_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0354.jpg,George_W_Bush,George_W_Bush_0354.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0233.jpg,Colin_Powell,Colin_Powell_0233.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Jo_Dee_Messina/Jo_Dee_Messina_0001.jpg,Jo_Dee_Messina,Jo_Dee_Messina_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Mukhtar_Alytnbayev/Mukhtar_Alytnbayev_0001.jpg,Mukhtar_Alytnbayev,Mukhtar_Alytnbayev_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0039.jpg,Colin_Powell,Colin_Powell_0039.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0116.jpg,Colin_Powell,Colin_Powell_0116.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/John_Ashcroft/John_Ashcroft_0032.jpg,John_Ashcroft,John_Ashcroft_0032.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Kofi_Annan/Kofi_Annan_0015.jpg,Kofi_Annan,Kofi_Annan_0015.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0023.jpg,Gerhard_Schroeder,Gerhard_Schroeder_0023.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Dionne_Warwick/Dionne_Warwick_0001.jpg,Dionne_Warwick,Dionne_Warwick_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0002.jpg,Juan_Pablo_Montoya,Juan_Pablo_Montoya_0002.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0115.jpg,George_W_Bush,George_W_Bush_0115.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0184.jpg,Colin_Powell,Colin_Powell_0184.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0014.jpg,Colin_Powell,Colin_Powell_0014.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Walter_Mondale/Walter_Mondale_0001.jpg,Walter_Mondale,Walter_Mondale_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Rollie_Massimino/Rollie_Massimino_0001.jpg,Rollie_Massimino,Rollie_Massimino_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0210.jpg,George_W_Bush,George_W_Bush_0210.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0380.jpg,George_W_Bush,George_W_Bush_0380.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0396.jpg,George_W_Bush,George_W_Bush_0396.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0081.jpg,Donald_Rumsfeld,Donald_Rumsfeld_0081.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0028.jpg,Tony_Blair,Tony_Blair_0028.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0118.jpg,Donald_Rumsfeld,Donald_Rumsfeld_0118.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0189.jpg,Colin_Powell,Colin_Powell_0189.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0104.jpg,Tony_Blair,Tony_Blair_0104.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Vicente_Fox/Vicente_Fox_0019.jpg,Vicente_Fox,Vicente_Fox_0019.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0170.jpg,Colin_Powell,Colin_Powell_0170.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Garry_Trudeau/Garry_Trudeau_0002.jpg,Garry_Trudeau,Garry_Trudeau_0002.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0189.jpg,George_W_Bush,George_W_Bush_0189.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tiffany_Limos/Tiffany_Limos_0001.jpg,Tiffany_Limos,Tiffany_Limos_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Steve_McManaman/Steve_McManaman_0001.jpg,Steve_McManaman,Steve_McManaman_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0015.jpg,Tony_Blair,Tony_Blair_0015.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0366.jpg,George_W_Bush,George_W_Bush_0366.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0054.jpg,Colin_Powell,Colin_Powell_0054.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Colin_Powell/Colin_Powell_0149.jpg,Colin_Powell,Colin_Powell_0149.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Harrison_Ford/Harrison_Ford_0007.jpg,Harrison_Ford,Harrison_Ford_0007.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Peter_Schultz/Peter_Schultz_0001.jpg,Peter_Schultz,Peter_Schultz_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0137.jpg,Tony_Blair,Tony_Blair_0137.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Tony_Blair/Tony_Blair_0058.jpg,Tony_Blair,Tony_Blair_0058.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0089.jpg,George_W_Bush,George_W_Bush_0089.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Nanni_Moretti/Nanni_Moretti_0002.jpg,Nanni_Moretti,Nanni_Moretti_0002.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Ari_Bousbib/Ari_Bousbib_0001.jpg,Ari_Bousbib,Ari_Bousbib_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0089.jpg,Donald_Rumsfeld,Donald_Rumsfeld_0089.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0010.jpg,Gerhard_Schroeder,Gerhard_Schroeder_0010.jpg,normal_authorised,0
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Roman_Tam/Roman_Tam_0001.jpg,Roman_Tam,Roman_Tam_0001.jpg,anomaly_unknown,1
/kaggle/input/datasets/jessicali9530/lfw-dataset/lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0003.jpg,Donald_Rumsfeld,Donald_Rumsfeld_0003.jpg,normal_authorised,0
